id,type,name,x,y,delivery_area,priority,max_capacity,current_load
WH_347,Warehouse,Zarqa Warehouse 347,31.915193,35.844981,,,1000,414
WH_348,Warehouse,Jubeiha Warehouse 348,31.919549,36.060279,,,100,38
WH_349,Warehouse,Um Uthaina Warehouse 349,31.929682,35.857905,,,200,8
LOC_350,General,Irbid Location 350,32.015323,35.817123,,,,
LOC_351,General,Jerash Location 351,31.944033,35.962049,,,,
WH_352,Warehouse,Jabal Hussein Warehouse 352,31.977628,36.03549,,,200,40
LOC_353,General,Dabouq Location 353,31.967475,35.986792,,,,
DP_354,DeliveryPoint,Mecca Street Delivery 354,31.881681,35.934625,Mecca Street,Medium,,
DP_355,DeliveryPoint,Jabal Amman Delivery 355,32.037532,36.06218,Jabal Amman,Low,,
WH_356,Warehouse,Mafraq Warehouse 356,32.000615,35.882833,,,100,34
LOC_357,General,Jerash Location 357,31.969842,35.813616,,,,
LOC_358,General,Salt Location 358,31.932239,35.821273,,,,
LOC_359,General,Sahab Location 359,31.930894,35.963436,,,,
WH_360,Warehouse,Tabarbour Warehouse 360,32.072391,35.927187,,,1000,652
WH_361,Warehouse,Madaba Warehouse 361,32.051416,35.820035,,,1000,478
DP_362,DeliveryPoint,Ajloun Delivery 362,32.093681,36.087759,Ajloun,High,,
LOC_363,General,Um Uthaina Location 363,32.00623,35.887617,,,,
DP_364,DeliveryPoint,Ajloun Delivery 364,31.895797,36.088532,Ajloun,High,,
LOC_365,General,Ramtha Location 365,32.004252,35.841502,,,,
LOC_366,General,Salt Location 366,31.947915,35.893493,,,,
WH_367,Warehouse,Marka Warehouse 367,31.942636,35.985533,,,100,57
LOC_368,General,Sahab Location 368,31.929572,35.938724,,,,
WH_369,Warehouse,Jerash Warehouse 369,31.903389,35.803789,,,200,18
LOC_370,General,Marka Location 370,32.05167,35.942177,,,,
DP_371,DeliveryPoint,Dabouq Delivery 371,31.878902,35.834264,Dabouq,Low,,
LOC_372,General,Irbid Location 372,31.926229,35.829436,,,,
DP_373,DeliveryPoint,Khalda Delivery 373,31.893645,35.954768,Khalda,High,,
LOC_374,General,Dabouq Location 374,32.031613,35.967305,,,,
WH_375,Warehouse,Tabarbour Warehouse 375,31.924804,35.917037,,,100,26
DP_376,DeliveryPoint,Abu Nsair Delivery 376,31.902096,35.829216,Abu Nsair,High,,
WH_377,Warehouse,Hashmi Shamali Warehouse 377,32.077375,35.912823,,,100,57
LOC_378,General,Russeifa Location 378,32.099934,36.048612,,,,
DP_379,DeliveryPoint,Abdali Delivery 379,31.853823,35.963687,Abdali,Low,,
DP_380,DeliveryPoint,Yajouz Delivery 380,32.074772,35.862057,Yajouz,Low,,
LOC_381,General,Abu Nsair Location 381,31.905747,35.863949,,,,
LOC_382,General,Dabouq Location 382,31.872295,35.907645,,,,
WH_383,Warehouse,Na ur Warehouse 383,31.977811,35.817755,,,100,45
DP_384,DeliveryPoint,Russeifa Delivery 384,32.096188,35.924837,Russeifa,Low,,
LOC_385,General,Dabouq Location 385,32.007214,35.824033,,,,
LOC_386,General,Dabouq Location 386,31.899739,35.913854,,,,
LOC_387,General,Ajloun Location 387,31.862916,36.03518,,,,
DP_388,DeliveryPoint,Salt Delivery 388,31.868038,36.016056,Salt,Low,,
WH_389,Warehouse,Mafraq Warehouse 389,31.917958,35.836368,,,1000,416
LOC_390,General,Ramtha Location 390,31.917646,35.993649,,,,
LOC_391,General,Ramtha Location 391,31.962932,36.017613,,,,
LOC_392,General,Karak Location 392,31.992539,35.805691,,,,
LOC_393,General,Hashmi Shamali Location 393,32.001739,36.048401,,,,
LOC_394,General,Jerash Location 394,32.01316,35.970397,,,,
WH_395,Warehouse,Tabarbour Warehouse 395,31.978337,36.049539,,,1000,55
LOC_396,General,Ramtha Location 396,31.913609,36.034125,,,,
DP_397,DeliveryPoint,Salt Delivery 397,31.893394,36.04088,Salt,High,,
LOC_398,General,Na ur Location 398,32.089281,35.862523,,,,
LOC_399,General,Abdali Location 399,31.904142,36.094165,,,,
WH_400,Warehouse,Salt Warehouse 400,31.920008,36.033978,,,500,206
LOC_401,General,Russeifa Location 401,32.094398,35.982516,,,,
LOC_402,General,Jabal Hussein Location 402,31.878326,35.91263,,,,
LOC_403,General,Shafa Badran Location 403,31.907967,36.058546,,,,
WH_404,Warehouse,Hashmi Shamali Warehouse 404,31.894005,35.892622,,,500,166
DP_405,DeliveryPoint,Hashmi Shamali Delivery 405,31.963899,35.950873,Hashmi Shamali,Medium,,
DP_406,DeliveryPoint,Gardens Delivery 406,31.888306,36.038577,Gardens,High,,
WH_407,Warehouse,Na ur Warehouse 407,31.969068,36.093528,,,500,467
DP_408,DeliveryPoint,Jabal Hussein Delivery 408,32.012871,35.877949,Jabal Hussein,High,,
DP_409,DeliveryPoint,Na ur Delivery 409,31.885512,35.933121,Na ur,High,,
DP_410,DeliveryPoint,Deir Ghbar Delivery 410,31.924004,35.998665,Deir Ghbar,High,,
LOC_411,General,Marj Al Hamam Location 411,31.856187,35.925687,,,,
WH_412,Warehouse,Ramtha Warehouse 412,32.011978,35.825446,,,200,88
DP_413,DeliveryPoint,Jubeiha Delivery 413,31.945633,36.071667,Jubeiha,Medium,,
LOC_414,General,Irbid Location 414,31.943782,35.815354,,,,
WH_415,Warehouse,Um Uthaina Warehouse 415,31.951626,36.063925,,,200,31
LOC_416,General,Zarqa Location 416,31.897306,36.057156,,,,
LOC_417,General,Marka Location 417,31.976284,36.045941,,,,
DP_418,DeliveryPoint,Fuheis Delivery 418,31.888361,35.810651,Fuheis,Low,,
DP_419,DeliveryPoint,Ajloun Delivery 419,31.96254,36.039314,Ajloun,Low,,
LOC_420,General,Sweileh Location 420,31.870481,35.978374,,,,
LOC_421,General,Zarqa Location 421,31.924209,36.039729,,,,
WH_422,Warehouse,Tafilah Warehouse 422,31.855401,36.03559,,,200,168
LOC_423,General,Tabarbour Location 423,31.99957,35.939382,,,,
LOC_424,General,Ajloun Location 424,31.858609,36.081708,,,,
DP_425,DeliveryPoint,Gardens Delivery 425,32.088403,35.985958,Gardens,Medium,,
WH_426,Warehouse,Abdoun Warehouse 426,31.931835,35.964144,,,1000,871
LOC_427,General,Ramtha Location 427,31.875112,35.832846,,,,
DP_428,DeliveryPoint,Wadi Seer Delivery 428,31.909747,36.018502,Wadi Seer,High,,
WH_429,Warehouse,Wadi Seer Warehouse 429,31.88,35.880933,,,1000,598
WH_430,Warehouse,Airport Road Warehouse 430,31.95514,36.093935,,,1000,194
WH_431,Warehouse,Jabal Amman Warehouse 431,31.93998,35.896512,,,500,354
DP_432,DeliveryPoint,Russeifa Delivery 432,31.87888,35.963801,Russeifa,Medium,,
WH_433,Warehouse,Wehdat Warehouse 433,32.07996,35.855995,,,200,75
LOC_434,General,Zarqa Location 434,32.031567,35.807671,,,,
DP_435,DeliveryPoint,Amman Delivery 435,31.922459,36.035591,Amman,High,,
LOC_436,General,Shafa Badran Location 436,32.097461,35.951304,,,,
WH_437,Warehouse,Ajloun Warehouse 437,31.925587,35.933349,,,200,79
WH_438,Warehouse,Marj Al Hamam Warehouse 438,31.941266,35.920612,,,100,8
LOC_439,General,Sweileh Location 439,32.04938,35.986325,,,,
DP_440,DeliveryPoint,Jerash Delivery 440,32.060168,36.048081,Jerash,High,,
LOC_441,General,Abu Nsair Location 441,31.862227,35.902119,,,,
WH_442,Warehouse,Marka Warehouse 442,32.055654,35.835714,,,500,474
LOC_443,General,Amman Location 443,31.931373,35.92364,,,,
WH_444,Warehouse,Dabouq Warehouse 444,31.932742,35.990104,,,100,43
WH_445,Warehouse,Tla Al Ali Warehouse 445,32.03612,35.901022,,,100,38
LOC_446,General,Na ur Location 446,31.951202,35.924308,,,,
LOC_447,General,Amman Location 447,32.042015,36.066271,,,,
WH_448,Warehouse,Jabal Amman Warehouse 448,32.044801,36.060458,,,500,11
DP_449,DeliveryPoint,Salt Delivery 449,31.865436,36.006833,Salt,Low,,
LOC_450,General,Aqaba Location 450,32.058553,35.815792,,,,
LOC_451,General,Rabia Location 451,31.92639,36.050001,,,,
DP_452,DeliveryPoint,Rabia Delivery 452,32.029044,35.916492,Rabia,High,,
LOC_453,General,Abu Nsair Location 453,32.097357,35.998042,,,,
WH_454,Warehouse,Madaba Warehouse 454,31.981497,35.91544,,,200,34
DP_455,DeliveryPoint,Marj Al Hamam Delivery 455,31.902752,35.894657,Marj Al Hamam,High,,
WH_456,Warehouse,Madaba Warehouse 456,32.000251,35.858444,,,500,131
DP_457,DeliveryPoint,Jubeiha Delivery 457,31.900001,36.070482,Jubeiha,Low,,
LOC_458,General,Salt Location 458,31.932396,35.826912,,,,
WH_459,Warehouse,Yajouz Warehouse 459,32.007484,35.905066,,,1000,29
DP_460,DeliveryPoint,Sweileh Delivery 460,31.947212,35.908797,Sweileh,High,,
WH_461,Warehouse,Hashmi Shamali Warehouse 461,31.878124,35.95094,,,500,256
DP_462,DeliveryPoint,Sweileh Delivery 462,31.910279,35.891579,Sweileh,High,,
WH_463,Warehouse,Irbid Warehouse 463,31.930916,35.954644,,,200,45
DP_464,DeliveryPoint,Jabal Amman Delivery 464,32.09625,35.992928,Jabal Amman,High,,
WH_465,Warehouse,Marka Warehouse 465,31.943539,35.858771,,,200,150
DP_466,DeliveryPoint,Abdali Delivery 466,31.898778,35.822983,Abdali,Low,,
DP_467,DeliveryPoint,Dabouq Delivery 467,31.874953,36.036504,Dabouq,High,,
DP_468,DeliveryPoint,Amman Delivery 468,31.938392,35.883384,Amman,High,,
WH_469,Warehouse,Mafraq Warehouse 469,32.066854,35.885122,,,100,79
WH_470,Warehouse,Mafraq Warehouse 470,31.972515,35.818658,,,100,32
DP_471,DeliveryPoint,Tabarbour Delivery 471,31.947393,35.994124,Tabarbour,High,,
LOC_472,General,Wadi Seer Location 472,32.098099,36.090771,,,,
LOC_473,General,Jubeiha Location 473,31.958499,35.953415,,,,
LOC_474,General,Abdoun Location 474,32.017615,36.064273,,,,
WH_475,Warehouse,Ajloun Warehouse 475,31.995476,35.970373,,,500,204
WH_476,Warehouse,Wehdat Warehouse 476,32.090331,35.923781,,,100,32
WH_477,Warehouse,Russeifa Warehouse 477,32.086901,35.927429,,,200,80
DP_478,DeliveryPoint,Yajouz Delivery 478,31.918607,35.946962,Yajouz,High,,
WH_479,Warehouse,Wehdat Warehouse 479,32.040104,35.969491,,,500,251
DP_480,DeliveryPoint,Jabal Amman Delivery 480,31.891303,35.804084,Jabal Amman,Medium,,
LOC_481,General,Yajouz Location 481,31.874727,35.887888,,,,
WH_482,Warehouse,Khalda Warehouse 482,32.041857,36.073868,,,1000,383
DP_483,DeliveryPoint,Khalda Delivery 483,31.898662,35.903812,Khalda,Low,,
WH_484,Warehouse,Shafa Badran Warehouse 484,31.960668,35.99473,,,200,81
WH_485,Warehouse,Rabia Warehouse 485,32.018156,35.888395,,,1000,828
LOC_486,General,Abu Nsair Location 486,31.98506,36.097661,,,,
WH_487,Warehouse,Tabarbour Warehouse 487,31.97305,36.071367,,,500,235
WH_488,Warehouse,Wehdat Warehouse 488,31.94072,36.032014,,,500,413
DP_489,DeliveryPoint,Jabal Amman Delivery 489,32.080441,35.901811,Jabal Amman,Medium,,
DP_490,DeliveryPoint,Karak Delivery 490,31.887109,36.018839,Karak,High,,
WH_491,Warehouse,Tabarbour Warehouse 491,31.916003,35.814138,,,200,15
DP_492,DeliveryPoint,Wadi Seer Delivery 492,31.945401,35.841441,Wadi Seer,Medium,,
DP_493,DeliveryPoint,Amman Delivery 493,31.927307,35.832596,Amman,High,,
LOC_494,General,Mecca Street Location 494,32.040966,36.033531,,,,
DP_495,DeliveryPoint,Sahab Delivery 495,31.862103,35.906278,Sahab,High,,
WH_496,Warehouse,Karak Warehouse 496,32.052372,36.089989,,,200,70
DP_497,DeliveryPoint,Rabia Delivery 497,32.031684,36.031834,Rabia,Low,,
WH_498,Warehouse,Salt Warehouse 498,31.959571,35.984255,,,100,13
DP_499,DeliveryPoint,Shafa Badran Delivery 499,32.041653,35.867381,Shafa Badran,High,,
DP_500,DeliveryPoint,Marj Al Hamam Delivery 500,31.970253,35.820549,Marj Al Hamam,High,,
LOC_501,General,Abu Nsair Location 501,32.003365,36.075466,,,,
LOC_502,General,Khalda Location 502,31.872832,35.832955,,,,
WH_503,Warehouse,Jabal Hussein Warehouse 503,32.060527,35.927281,,,200,27
LOC_504,General,Airport Road Location 504,31.981617,36.055621,,,,
LOC_505,General,Rabia Location 505,32.056478,36.076109,,,,
DP_506,DeliveryPoint,Dabouq Delivery 506,32.090789,35.992167,Dabouq,High,,
WH_507,Warehouse,Fuheis Warehouse 507,31.888948,35.958481,,,100,94
DP_508,DeliveryPoint,Shafa Badran Delivery 508,32.063402,35.978623,Shafa Badran,High,,
DP_509,DeliveryPoint,Jabal Hussein Delivery 509,31.916086,35.908035,Jabal Hussein,Low,,
LOC_510,General,Um Uthaina Location 510,32.039935,35.876971,,,,
DP_511,DeliveryPoint,Um Uthaina Delivery 511,31.917329,35.810453,Um Uthaina,Medium,,
WH_512,Warehouse,Hashmi Shamali Warehouse 512,31.923892,36.023095,,,200,196
LOC_513,General,Khalda Location 513,31.876615,36.053867,,,,
LOC_514,General,Airport Road Location 514,31.934411,35.873065,,,,
LOC_515,General,Abdoun Location 515,32.002067,35.96249,,,,
LOC_516,General,Sahab Location 516,32.026532,35.914603,,,,
DP_517,DeliveryPoint,Zarqa Delivery 517,31.908607,35.949216,Zarqa,Low,,
WH_518,Warehouse,Sweileh Warehouse 518,32.05339,35.826962,,,200,12
WH_519,Warehouse,Marka Warehouse 519,32.094332,35.812773,,,500,436
DP_520,DeliveryPoint,Russeifa Delivery 520,31.986425,35.933819,Russeifa,Medium,,
WH_521,Warehouse,Ajloun Warehouse 521,31.935832,36.051034,,,100,43
LOC_522,General,Jubeiha Location 522,31.880272,36.095233,,,,
LOC_523,General,Hashmi Shamali Location 523,31.908603,36.037506,,,,
WH_524,Warehouse,Abdali Warehouse 524,31.875622,35.879122,,,100,77
WH_525,Warehouse,Marka Warehouse 525,32.080051,36.039899,,,200,158
LOC_526,General,Madaba Location 526,31.917939,35.865661,,,,
LOC_527,General,Wehdat Location 527,32.053459,35.878975,,,,
LOC_528,General,Dabouq Location 528,31.886499,36.016307,,,,
DP_529,DeliveryPoint,Abu Nsair Delivery 529,32.058307,36.078129,Abu Nsair,Medium,,
DP_530,DeliveryPoint,Abdoun Delivery 530,31.982441,35.89274,Abdoun,Medium,,
LOC_531,General,Mafraq Location 531,32.0468,35.889889,,,,
DP_532,DeliveryPoint,Mecca Street Delivery 532,32.084703,35.953386,Mecca Street,Low,,
DP_533,DeliveryPoint,Gardens Delivery 533,32.055859,36.019135,Gardens,Low,,
LOC_534,General,Khalda Location 534,32.024838,35.942467,,,,
WH_535,Warehouse,Mafraq Warehouse 535,31.920448,36.034818,,,1000,96
DP_536,DeliveryPoint,Zarqa Delivery 536,31.938902,36.028977,Zarqa,Low,,
DP_537,DeliveryPoint,Aqaba Delivery 537,31.977174,35.953246,Aqaba,High,,
WH_538,Warehouse,Jabal Hussein Warehouse 538,31.872372,36.0925,,,500,476
LOC_539,General,Deir Ghbar Location 539,32.023952,35.923213,,,,
LOC_540,General,Gardens Location 540,31.889444,36.082482,,,,
LOC_541,General,Khalda Location 541,31.944819,35.977565,,,,
WH_542,Warehouse,Marj Al Hamam Warehouse 542,31.961815,36.038272,,,200,14
WH_543,Warehouse,Tabarbour Warehouse 543,32.047869,35.854396,,,100,71
LOC_544,General,Madaba Location 544,31.943673,35.939898,,,,
WH_545,Warehouse,Mecca Street Warehouse 545,32.043192,35.872475,,,500,254
WH_546,Warehouse,Irbid Warehouse 546,31.881751,36.090433,,,1000,12
LOC_547,General,Russeifa Location 547,31.951995,36.084369,,,,
DP_548,DeliveryPoint,Khalda Delivery 548,32.012014,36.021128,Khalda,High,,
DP_549,DeliveryPoint,Deir Ghbar Delivery 549,31.990206,35.812023,Deir Ghbar,Medium,,
DP_550,DeliveryPoint,Tafilah Delivery 550,31.900568,35.836636,Tafilah,Low,,
DP_551,DeliveryPoint,Sweileh Delivery 551,31.90515,36.087673,Sweileh,High,,
DP_552,DeliveryPoint,Abu Nsair Delivery 552,32.028899,35.832038,Abu Nsair,High,,
DP_553,DeliveryPoint,Jerash Delivery 553,31.895568,35.967314,Jerash,High,,
DP_554,DeliveryPoint,Salt Delivery 554,31.858163,35.8027,Salt,Low,,
DP_555,DeliveryPoint,Jabal Hussein Delivery 555,31.926706,35.833203,Jabal Hussein,Medium,,
WH_556,Warehouse,Karak Warehouse 556,31.989609,35.996216,,,500,284
LOC_557,General,Jabal Amman Location 557,31.975916,35.822794,,,,
DP_558,DeliveryPoint,Sweileh Delivery 558,31.991364,35.928329,Sweileh,Medium,,
LOC_559,General,Jabal Hussein Location 559,31.902729,35.84103,,,,
WH_560,Warehouse,Yajouz Warehouse 560,31.944869,35.954227,,,500,195
LOC_561,General,Zarqa Location 561,31.892866,35.963633,,,,
WH_562,Warehouse,Madaba Warehouse 562,31.931316,36.006577,,,100,43
LOC_563,General,Ramtha Location 563,32.027069,35.909385,,,,
LOC_564,General,Dabouq Location 564,31.953782,35.889769,,,,
DP_565,DeliveryPoint,Shafa Badran Delivery 565,31.901363,36.085085,Shafa Badran,Medium,,
WH_566,Warehouse,Zarqa Warehouse 566,32.001629,35.943037,,,100,56
LOC_567,General,Fuheis Location 567,31.858049,35.889489,,,,
DP_568,DeliveryPoint,Tla Al Ali Delivery 568,32.011881,35.893801,Tla Al Ali,Medium,,
LOC_569,General,Na ur Location 569,31.97357,35.815581,,,,
DP_570,DeliveryPoint,Rabia Delivery 570,32.037096,35.966861,Rabia,Medium,,
DP_571,DeliveryPoint,Yajouz Delivery 571,31.996378,35.85061,Yajouz,Low,,
DP_572,DeliveryPoint,Aqaba Delivery 572,31.994522,35.886285,Aqaba,Low,,
DP_573,DeliveryPoint,Gardens Delivery 573,31.851103,36.083997,Gardens,High,,
WH_574,Warehouse,Ramtha Warehouse 574,31.977379,36.068968,,,500,106
LOC_575,General,Madaba Location 575,31.886474,35.962899,,,,
WH_576,Warehouse,Shafa Badran Warehouse 576,31.990571,35.897159,,,1000,898
LOC_577,General,Marj Al Hamam Location 577,32.012725,35.947196,,,,
WH_578,Warehouse,Abdoun Warehouse 578,31.982611,35.9981,,,100,58
LOC_579,General,Sweileh Location 579,31.855479,35.997706,,,,
LOC_580,General,Jabal Hussein Location 580,31.89916,36.028576,,,,
DP_581,DeliveryPoint,Rabia Delivery 581,31.910104,35.909871,Rabia,Low,,
LOC_582,General,Jerash Location 582,31.899611,36.073442,,,,
WH_583,Warehouse,Fuheis Warehouse 583,31.976142,36.074717,,,500,318
WH_584,Warehouse,Aqaba Warehouse 584,31.880204,35.954552,,,100,51
WH_585,Warehouse,Dabouq Warehouse 585,31.900315,36.035301,,,1000,304
DP_586,DeliveryPoint,Madaba Delivery 586,31.998184,35.805467,Madaba,Medium,,
WH_587,Warehouse,Mecca Street Warehouse 587,32.072574,35.9853,,,500,12
WH_588,Warehouse,Aqaba Warehouse 588,32.050354,35.83068,,,1000,858
LOC_589,General,Zarqa Location 589,31.932844,36.070331,,,,
LOC_590,General,Marj Al Hamam Location 590,32.027358,35.933756,,,,
WH_591,Warehouse,Abu Nsair Warehouse 591,31.959083,35.988271,,,500,82
WH_592,Warehouse,Wadi Seer Warehouse 592,31.963109,36.082325,,,1000,320
DP_593,DeliveryPoint,Rabia Delivery 593,32.062273,35.807633,Rabia,Low,,
WH_594,Warehouse,Rabia Warehouse 594,31.911186,35.828614,,,200,18
DP_595,DeliveryPoint,Abu Nsair Delivery 595,31.924352,35.868219,Abu Nsair,Medium,,
DP_596,DeliveryPoint,Amman Delivery 596,31.973449,35.830219,Amman,Medium,,
DP_597,DeliveryPoint,Um Uthaina Delivery 597,31.895311,36.032711,Um Uthaina,Low,,
DP_598,DeliveryPoint,Dabouq Delivery 598,32.012955,35.86323,Dabouq,High,,
DP_599,DeliveryPoint,Amman Delivery 599,31.942295,36.054183,Amman,Low,,
LOC_600,General,Marj Al Hamam Location 600,31.988004,35.986609,,,,
LOC_601,General,Tla Al Ali Location 601,31.872563,35.914381,,,,
DP_602,DeliveryPoint,Fuheis Delivery 602,32.05327,35.850082,Fuheis,Medium,,
WH_603,Warehouse,Salt Warehouse 603,31.89325,36.081811,,,500,119
WH_604,Warehouse,Airport Road Warehouse 604,32.041209,35.935995,,,200,175
WH_605,Warehouse,Irbid Warehouse 605,32.097505,36.004816,,,1000,452
DP_606,DeliveryPoint,Um Uthaina Delivery 606,31.967513,35.935231,Um Uthaina,High,,
DP_607,DeliveryPoint,Marj Al Hamam Delivery 607,31.939183,35.875813,Marj Al Hamam,Low,,
LOC_608,General,Abdoun Location 608,31.944047,36.045608,,,,
LOC_609,General,Marka Location 609,31.952749,35.871132,,,,
DP_610,DeliveryPoint,Tafilah Delivery 610,32.040882,35.901628,Tafilah,Medium,,
WH_611,Warehouse,Marj Al Hamam Warehouse 611,31.986635,35.997872,,,100,14
DP_612,DeliveryPoint,Rabia Delivery 612,32.020251,35.826322,Rabia,Low,,
WH_613,Warehouse,Tabarbour Warehouse 613,32.045857,35.817101,,,200,32
LOC_614,General,Jabal Amman Location 614,32.052265,36.034323,,,,
DP_615,DeliveryPoint,Airport Road Delivery 615,32.000932,35.949261,Airport Road,High,,
WH_616,Warehouse,Aqaba Warehouse 616,31.947353,35.886853,,,200,111
WH_617,Warehouse,Wehdat Warehouse 617,32.023326,35.968522,,,200,187
WH_618,Warehouse,Mafraq Warehouse 618,31.954601,36.067543,,,1000,795
LOC_619,General,Zarqa Location 619,32.04742,35.874192,,,,
WH_620,Warehouse,Gardens Warehouse 620,31.944229,35.878936,,,500,83
LOC_621,General,Tabarbour Location 621,31.936984,36.065706,,,,
LOC_622,General,Sweileh Location 622,32.066361,35.944302,,,,
DP_623,DeliveryPoint,Yajouz Delivery 623,31.972106,36.086591,Yajouz,Low,,
DP_624,DeliveryPoint,Abdoun Delivery 624,32.035084,35.823647,Abdoun,Low,,
WH_625,Warehouse,Hashmi Shamali Warehouse 625,31.964262,35.834231,,,1000,428
WH_626,Warehouse,Fuheis Warehouse 626,31.880527,36.077767,,,500,267
DP_627,DeliveryPoint,Salt Delivery 627,32.073241,36.006632,Salt,High,,
LOC_628,General,Wehdat Location 628,32.084681,35.834411,,,,
DP_629,DeliveryPoint,Deir Ghbar Delivery 629,31.893064,36.030602,Deir Ghbar,Medium,,
LOC_630,General,Fuheis Location 630,32.057283,35.847569,,,,
DP_631,DeliveryPoint,Salt Delivery 631,31.955843,35.838143,Salt,Medium,,
DP_632,DeliveryPoint,Abdali Delivery 632,32.024895,35.905772,Abdali,Low,,
DP_633,DeliveryPoint,Abdoun Delivery 633,32.026321,35.989207,Abdoun,Medium,,
LOC_634,General,Na ur Location 634,31.955176,35.81092,,,,
LOC_635,General,Hashmi Shamali Location 635,32.035012,36.084533,,,,
DP_636,DeliveryPoint,Zarqa Delivery 636,32.039403,35.996918,Zarqa,Low,,
DP_637,DeliveryPoint,Tafilah Delivery 637,31.920434,35.867293,Tafilah,Medium,,
DP_638,DeliveryPoint,Dabouq Delivery 638,32.058147,35.897908,Dabouq,High,,
WH_639,Warehouse,Russeifa Warehouse 639,32.05056,35.814153,,,500,243
DP_640,DeliveryPoint,Marka Delivery 640,32.090848,36.026246,Marka,High,,
WH_641,Warehouse,Irbid Warehouse 641,31.97521,35.956745,,,1000,915
DP_642,DeliveryPoint,Yajouz Delivery 642,31.857451,36.024653,Yajouz,High,,
WH_643,Warehouse,Dabouq Warehouse 643,31.893915,36.017568,,,100,51
WH_644,Warehouse,Tla Al Ali Warehouse 644,31.900907,36.078905,,,1000,302
WH_645,Warehouse,Deir Ghbar Warehouse 645,31.931004,35.993662,,,500,37
LOC_646,General,Jabal Hussein Location 646,32.01157,35.987215,,,,
DP_647,DeliveryPoint,Fuheis Delivery 647,32.042763,35.959921,Fuheis,Medium,,
WH_648,Warehouse,Aqaba Warehouse 648,31.887348,36.093811,,,200,45
DP_649,DeliveryPoint,Irbid Delivery 649,32.021156,35.812665,Irbid,High,,
DP_650,DeliveryPoint,Karak Delivery 650,32.075175,36.075708,Karak,Low,,
LOC_651,General,Jubeiha Location 651,32.06777,35.84065,,,,
LOC_652,General,Um Uthaina Location 652,32.067622,35.952044,,,,
